Index	Version	Book	Chapter	Verse	Text
15	OEB	Psalms	39	6	it is but in mere semblance we walk to and fro,
15	OEB	Psalms	39	7	And now, what wait I for, LORD ?
15	OEB	Psalms	39	8	From all my transgressions deliver me;
15	OEB	Psalms	39	9	I am dumb, never opening my mouth,
15	OEB	Psalms	39	10	Remove your stroke from off me:
15	OEB	Psalms	39	11	When you rebuke someone to punish their sins,
15	OEB	Psalms	39	12	Hear my prayer, O LORD ;
15	OEB	Psalms	39	13	Look away from me, let me smile again,
15	OEB	Psalms	40	1	For the LORD  I waited and waited,
15	OEB	Psalms	40	2	From the horrible pit he drew me,
15	OEB	Psalms	40	3	He put a new song in my mouth,
15	OEB	Psalms	40	4	Happy the person who has put
15	OEB	Psalms	40	5	With us you have wrought in rich measure,
15	OEB	Psalms	40	6	In offerings bloody or bloodless
15	OEB	Psalms	40	7	Then said I, “Here I am,
15	OEB	Psalms	40	8	My delight, O God, is to do your will,
15	OEB	Psalms	40	9	Well, O LORD, you know
15	OEB	Psalms	40	10	not hiding it in my heart.
15	OEB	Psalms	40	11	So do not restrain, LORD,
15	OEB	Psalms	40	12	For evils that cannot be numbered
15	OEB	Psalms	40	13	O LORD, be pleased to deliver me,
15	OEB	Psalms	40	14	May those who are seeking my life
15	OEB	Psalms	40	15	May those who hurrah over me
15	OEB	Psalms	40	16	But may all who seek after you
15	OEB	Psalms	40	17	I am weak and needy,
15	OEB	Psalms	41	1	Happy are those who consider the weak;
15	OEB	Psalms	41	2	He will keep them safe, happy, and long in the land,
15	OEB	Psalms	41	3	The LORD  will sustain them on bed of languishing;
15	OEB	Psalms	41	4	For this cause I say, “LORD, show me your favor;
15	OEB	Psalms	41	5	My enemies speak of me nothing but evil,
15	OEB	Psalms	41	6	When one comes to see me, their words ring hollow;
15	OEB	Psalms	41	7	In secret they whisper together against me,
15	OEB	Psalms	41	8	“Some fatal disease has fastened upon him;
15	OEB	Psalms	41	9	My most trusted friend, on whom I relied,
15	OEB	Psalms	41	10	But do you, LORD, graciously raise me up,
15	OEB	Psalms	41	11	By this will I know you delight in me:
15	OEB	Psalms	41	12	For my innocence you uphold me,
15	OEB	Psalms	41	13	*Blessed be the LORD, the God of Israel,*
15	OEB	Psalms	42	1	Like the hart which longs
15	OEB	Psalms	42	2	I thirst for God,
15	OEB	Psalms	42	3	My tears have been my food
15	OEB	Psalms	42	4	My heart floods with sorrow,
15	OEB	Psalms	42	5	Why am I downcast?
15	OEB	Psalms	42	6	I am sunk in my misery;
15	OEB	Psalms	42	7	Flood is calling to flood
15	OEB	Psalms	42	8	In the day I cry to the LORD
15	OEB	Psalms	42	9	I say to God my rock,
15	OEB	Psalms	42	10	It pierces me to the heart
15	OEB	Psalms	42	11	Why am I downcast?
15	OEB	Psalms	43	1	Right me, defend my cause
15	OEB	Psalms	43	2	For you are God my protector:
15	OEB	Psalms	43	3	Send forth your light and your truth,
15	OEB	Psalms	43	4	Then will I go to God’s altar,
15	OEB	Psalms	43	5	Why am I downcast?
15	OEB	Psalms	44	1	O God, we have heard with our ears,
15	OEB	Psalms	44	2	uprooting and crushing the nations,
15	OEB	Psalms	44	3	it was not their own arm that brought them the victory.
15	OEB	Psalms	44	4	It was you, my king and my God,
15	OEB	Psalms	44	5	Through you we can thrust back our foes,
15	OEB	Psalms	44	6	for not in my bow do I trust,
15	OEB	Psalms	44	7	Our victory comes from you,
15	OEB	Psalms	44	8	In God we boast all the day long,
15	OEB	Psalms	44	9	Yet you have spurned and disgraced us,
15	OEB	Psalms	44	10	and in making us flee from the foe,
15	OEB	Psalms	44	11	You have let us be eaten like sheep,
15	OEB	Psalms	44	12	sold your people for a pittance,
15	OEB	Psalms	44	13	You have made us the butt of our neighbors,
15	OEB	Psalms	44	14	O’er the world you have made us a byword,
15	OEB	Psalms	44	15	My disgrace is forever before me,
15	OEB	Psalms	44	16	at the words of blasphemer and scoffer,
15	OEB	Psalms	44	17	All this has come upon us,
15	OEB	Psalms	44	18	Our heart has not turned back,
15	OEB	Psalms	44	19	that you thus should have crushed us down,
15	OEB	Psalms	44	20	Had we forgotten the name of our God,
15	OEB	Psalms	44	21	would God not have searched this out?
15	OEB	Psalms	44	22	But in your cause it is we are killed all the day,
15	OEB	Psalms	44	23	Rouse yourself, why do you sleep Lord?
15	OEB	Psalms	44	24	Why do you hide your face,
15	OEB	Psalms	44	25	For we have sunk down to the dust,
15	OEB	Psalms	44	26	Arise, come to our help:
15	OEB	Psalms	45	1	My heart is astir with beautiful words:
15	OEB	Psalms	45	2	Your beauty is more than mortal,
15	OEB	Psalms	45	3	Warrior, strap your sword on your thigh.
15	OEB	Psalms	45	4	Good fortune attend you, as forth you ride
15	OEB	Psalms	45	5	Sharp are your arrows; nations fall under you:
15	OEB	Psalms	45	6	Your throne shall endure for ever and ever
15	OEB	Psalms	45	7	Right you love and wrong you hate:
15	OEB	Psalms	45	8	With myrrh, aloes, and cassia your robes are all fragrant,
15	OEB	Psalms	45	9	King’s daughters stand ready with jewels for you,
15	OEB	Psalms	45	10	Listen, daughter, and see; and incline your ear:
15	OEB	Psalms	45	11	And when the king desires your beauty,
15	OEB	Psalms	45	12	So shall the Tyrians come with gifts,
15	OEB	Psalms	45	13	The king’s daughter is glorious altogether,
15	OEB	Psalms	45	14	In many-coloured robes she is led to the king,
15	OEB	Psalms	45	15	The king’s palace they enter with joy and rejoicing.
15	OEB	Psalms	45	16	May sons of yours take the place of your fathers,
15	OEB	Psalms	45	17	Your name will I celebrate world without end,
15	OEB	Psalms	46	1	God is our refuge and strength,
15	OEB	Psalms	46	2	So we have no fear, though earth should change,
15	OEB	Psalms	46	3	Let its waters roar and foam,
15	OEB	Psalms	46	4	A river there is, whose streams make glad
15	OEB	Psalms	46	5	God is within her: she cannot be shaken.
15	OEB	Psalms	46	6	Nations roared, kingdoms tottered:
15	OEB	Psalms	46	7	On our side is the LORD  of hosts,
15	OEB	Psalms	46	8	Come and see what the LORD  has done,
15	OEB	Psalms	46	9	He stills wars to the ends of the earth –
15	OEB	Psalms	46	10	“Refrain; and know surely that I am God,
15	OEB	Psalms	46	11	On our side is the LORD  of Hosts,
15	OEB	Psalms	47	1	Clap your hands, all you peoples:
15	OEB	Psalms	47	2	For the LORD  is most high and dread,
15	OEB	Psalms	47	3	He subdues the peoples under us,
15	OEB	Psalms	47	4	he chooses our heritage for us,
15	OEB	Psalms	47	5	God is gone up with a shout,
15	OEB	Psalms	47	6	Sing praise to our God, sing praises:
15	OEB	Psalms	47	7	For king of all earth is he:
15	OEB	Psalms	47	8	God is king over all the nations,
15	OEB	Psalms	47	9	Princes of nations gather
15	OEB	Psalms	48	1	Great is the LORD  and worthy all praise
15	OEB	Psalms	48	2	that rises so fair,
15	OEB	Psalms	48	3	Once God made himself known
15	OEB	Psalms	48	4	For see! A concert of kings
15	OEB	Psalms	48	5	But one glance, and they were astounded;
15	OEB	Psalms	48	6	Trembling took hold of them there,
15	OEB	Psalms	48	7	They were shattered, as east wind shatters
15	OEB	Psalms	48	8	What we heard, we now have seen
15	OEB	Psalms	48	9	We think, O God, of your love,
15	OEB	Psalms	48	10	Your fame, O God, like your name, shall extend
15	OEB	Psalms	48	11	Let mount Zion be glad;
15	OEB	Psalms	48	12	Walk about Zion, go round her;
15	OEB	Psalms	48	13	Set your mind on her ramparts,
15	OEB	Psalms	48	14	That such is God,
15	OEB	Psalms	49	1	Hear this, you peoples all;
15	OEB	Psalms	49	2	people of low degree and high,
15	OEB	Psalms	49	3	My mouth shall utter wisdom,
15	OEB	Psalms	49	4	I incline my ear to a proverb,
15	OEB	Psalms	49	5	Why should I be afraid in the days of misfortune,
15	OEB	Psalms	49	6	who put their trust in their wealth,
15	OEB	Psalms	49	7	For assuredly no one can ransom themselves,
15	OEB	Psalms	49	8	for the ransom of a life is costly,
15	OEB	Psalms	49	9	to keep them alive for ever and ever,
15	OEB	Psalms	49	10	But see it they will. Even wise people die,
15	OEB	Psalms	49	11	The grave is their everlasting home,
15	OEB	Psalms	49	12	Despite their wealth,
15	OEB	Psalms	49	13	This is the fate of the confident fool,
15	OEB	Psalms	49	14	Like sheep they descend to Sheol
15	OEB	Psalms	49	15	But God will assuredly ransom my life
15	OEB	Psalms	49	16	So be not afraid when someone grows rich,
15	OEB	Psalms	49	17	Not a shred of it all can they take when they die,
15	OEB	Psalms	49	18	Though they count themselves happy, when they are alive,
15	OEB	Psalms	49	19	they must join their ancestors,
15	OEB	Psalms	49	20	The wealthy are without understanding,
15	OEB	Psalms	50	1	The LORD  God has spoken: He summons the earth
15	OEB	Psalms	50	2	From Zion, perfection of beauty,
15	OEB	Psalms	50	3	Our God comes, he cannot keep silence,
15	OEB	Psalms	50	4	He summons the heavens above
15	OEB	Psalms	50	5	Gather to him his saints
15	OEB	Psalms	50	6	that the heavens may declare his justice,
15	OEB	Psalms	50	7	“Hear, O my people, and I will speak,
15	OEB	Psalms	50	8	Not for your sacrifices will I reprove you
15	OEB	Psalms	50	9	Not a bullock will I take from your house,
15	OEB	Psalms	50	10	for all beasts of the forest are mine,
15	OEB	Psalms	50	11	I know all the birds of the air,
15	OEB	Psalms	50	12	Were I hungry, I would not tell you,
15	OEB	Psalms	50	13	Am I such as to eat bulls’ flesh,
15	OEB	Psalms	50	14	Offer to God a thank-offering,
15	OEB	Psalms	50	15	Summon me in the day of distress,
15	OEB	Psalms	50	16	But to the wicked God says:
15	OEB	Psalms	50	17	while you yourself hate correction,
15	OEB	Psalms	50	18	When you see a thief, you run with them;
15	OEB	Psalms	50	19	You let your mouth loose for evil,
15	OEB	Psalms	50	20	You shamefully speak of your kin,
15	OEB	Psalms	50	21	And because I kept silence at this,
15	OEB	Psalms	50	22	“Now you who forget God, mark this,
15	OEB	Psalms	50	23	Those who bring a thank-offering honor me;
15	OEB	Psalms	51	1	In your kindness, O God, be gracious to me,
15	OEB	Psalms	51	2	Wash me clean of my guilt,
15	OEB	Psalms	51	3	For well I know my transgressions,
15	OEB	Psalms	51	4	Against you, only you, have I sinned,
15	OEB	Psalms	51	5	See! In guilt was I brought to the birth,
15	OEB	Psalms	51	6	It’s the innermost truth you desire,
15	OEB	Psalms	51	7	Purge me clean with hyssop,
15	OEB	Psalms	51	8	Fill me with joy and gladness,
15	OEB	Psalms	51	9	Hide your face from my sins,
15	OEB	Psalms	51	10	Create me a clean heart, O God,
15	OEB	Psalms	51	11	Cast me not forth from your presence,
15	OEB	Psalms	51	12	Give me back the joy of your help,
15	OEB	Psalms	51	13	I will teach your ways to transgressors,
15	OEB	Psalms	51	14	Save me from blood, O God,
15	OEB	Psalms	51	15	Open my lips, O LORD,
15	OEB	Psalms	51	16	For in sacrifice you have no pleasure,
15	OEB	Psalms	51	17	The sacrifice pleasing to God
15	OEB	Psalms	51	18	Do good in your pleasure to Zion,
15	OEB	Psalms	51	19	Then will you welcome the due forms of sacrifice,
15	OEB	Psalms	52	1	Why glory in mischief, you hero?
15	OEB	Psalms	52	2	Engulfing ruin you plot,
15	OEB	Psalms	52	3	Evil, not good, you love,
15	OEB	Psalms	52	4	But you love all words that devour,
15	OEB	Psalms	52	5	But God, on his part, shall destroy you forever,
15	OEB	Psalms	52	6	Smitten with awe at the sight,
15	OEB	Psalms	52	7	“Look” (they will say) “at the hero
15	OEB	Psalms	52	8	But I am like a fresh olive-tree
15	OEB	Psalms	52	9	I will render you thanks for ever
15	OEB	Psalms	53	1	Fools say in their heart,
15	OEB	Psalms	53	2	From heaven God looks out
15	OEB	Psalms	53	3	But all have turned bad,
15	OEB	Psalms	53	4	Have they learned their lesson,
15	OEB	Psalms	53	5	Sore afraid will they be,
15	OEB	Psalms	53	6	If only help from Zion
15	OEB	Psalms	54	1	Save me, O God, by your name,
15	OEB	Psalms	54	2	Listen, O God, to my prayer,
15	OEB	Psalms	54	3	For proud men have risen against me,
15	OEB	Psalms	54	4	But see! God is my helper,
15	OEB	Psalms	54	5	Let their evil fall back on my foes:
15	OEB	Psalms	54	6	Then will I bring you glad sacrifice,
15	OEB	Psalms	54	7	for from all distress you have saved me,
15	OEB	Psalms	55	1	Listen, God, to my prayer.
15	OEB	Psalms	55	2	Hear me, and answer;
15	OEB	Psalms	55	3	I am wild with the noise of the foe,
15	OEB	Psalms	55	4	My heart shudders within me,
15	OEB	Psalms	55	5	fear and trembling attack me,
15	OEB	Psalms	55	6	O for the wings of a dove:
15	OEB	Psalms	55	7	I would wander far away,
15	OEB	Psalms	55	8	I would find myself a shelter
15	OEB	Psalms	55	9	Confuse them, LORD, upset their plans;
15	OEB	Psalms	55	10	By day and by night they make their rounds
15	OEB	Psalms	55	11	within is ruin.
15	OEB	Psalms	55	12	The taunts were not those of a foe
15	OEB	Psalms	55	13	but it was you, my equal,
15	OEB	Psalms	55	14	We used to be so close,
15	OEB	Psalms	55	15	May death suddenly take them,
15	OEB	Psalms	55	16	But I will call on God,
15	OEB	Psalms	55	17	Evening and morning and noon
15	OEB	Psalms	55	18	though I am attacked by many
15	OEB	Psalms	55	19	God, who sits on his ancient throne
15	OEB	Psalms	55	20	My friend turned against me,
15	OEB	Psalms	55	21	His mouth was smoother than butter,
15	OEB	Psalms	55	22	Cast your burden on the LORD,
15	OEB	Psalms	55	23	But you, God, will hurl them down
15	OEB	Psalms	56	1	O God, be gracious to me,
15	OEB	Psalms	56	2	All the day enemies trample me;
15	OEB	Psalms	56	3	In the day of my terror
15	OEB	Psalms	56	4	In God I maintain my cause,
15	OEB	Psalms	56	5	They torture me all the day,
15	OEB	Psalms	56	6	banded together in secret,
15	OEB	Psalms	56	7	Pay them out for their sin, O God,
15	OEB	Psalms	56	8	You yourself count my wanderings.
15	OEB	Psalms	56	9	Then shall my foes be turned back
15	OEB	Psalms	56	10	In God I maintain my cause,
15	OEB	Psalms	56	11	In God I fearlessly trust,
15	OEB	Psalms	56	12	Your vows are upon me, O God,
15	OEB	Psalms	56	13	because you have saved me from death,
15	OEB	Psalms	57	1	Be gracious, O God, be gracious to me,
15	OEB	Psalms	57	2	I cry to the Most High God,
15	OEB	Psalms	57	3	He will send me his succour from heaven,
15	OEB	Psalms	57	4	In the midst of lions I lie,
15	OEB	Psalms	57	5	Be exalted, God, o’er the heavens,
15	OEB	Psalms	57	6	They set a net for my feet,
15	OEB	Psalms	57	7	My heart is steadfast, O God,
15	OEB	Psalms	57	8	awake, my soul.
15	OEB	Psalms	57	9	I would praise you among the peoples, O LORD,
15	OEB	Psalms	57	10	for great to heaven is your love,
15	OEB	Psalms	57	11	Be exalted, God, o’er the heavens,
15	OEB	Psalms	58	1	Do you speak what is right, you gods?
15	OEB	Psalms	58	2	In the land you practise iniquity – all of you;
15	OEB	Psalms	58	3	The wicked go astray from the womb
15	OEB	Psalms	58	4	Venom have they like the venom of snakes,
15	OEB	Psalms	58	5	and refuses to listen to the voice of the charmer,
15	OEB	Psalms	58	6	O God, break to pieces the teeth in their mouth,
15	OEB	Psalms	58	7	May they melt away like running water!
15	OEB	Psalms	58	8	Like the snail that dissolves on its crawling path,
15	OEB	Psalms	58	9	Faster than a thorn-fire heats your pots,
15	OEB	Psalms	58	10	The sight of such vengeance will gladden the righteous;
15	OEB	Psalms	58	11	People will say, “Yes, the just are rewarded:
15	OEB	Psalms	59	1	Save me, O God, from my enemies;
15	OEB	Psalms	59	2	Save me from those who do wrong,
15	OEB	Psalms	59	3	For see! They lay ambush for me,
15	OEB	Psalms	59	4	they run and make ready. Awake!
15	OEB	Psalms	59	5	You, O LORD  of hosts,
15	OEB	Psalms	59	6	At evening they come,
15	OEB	Psalms	59	7	Look at their venomous mouths,
15	OEB	Psalms	59	8	But you, LORD, laugh at them,
15	OEB	Psalms	59	9	My strength, I will sing to you,
15	OEB	Psalms	59	10	My God with his love will meet me,
15	OEB	Psalms	59	11	Slay them not, lest my people forget,
15	OEB	Psalms	59	12	In their sinful speech snare them, O LORD ;
15	OEB	Psalms	59	13	In your wrath make a clean end of them,
15	OEB	Psalms	59	14	At evening they come,
15	OEB	Psalms	59	15	They roam about for a feast,
15	OEB	Psalms	59	16	But I will sing of your might;
15	OEB	Psalms	59	17	My strength, I will sing praise to you,
15	OEB	Psalms	60	1	O God, you have spurned and broken us,
15	OEB	Psalms	60	2	You have shaken the land and cleft it;
15	OEB	Psalms	60	3	You have made your people drink hardship,
15	OEB	Psalms	60	4	You have given those who fear you a banner,
15	OEB	Psalms	60	5	for the rescue of your beloved.
15	OEB	Psalms	60	6	God did solemnly swear:
15	OEB	Psalms	60	7	Mine is Gilead, mine is Manasseh,
15	OEB	Psalms	60	8	Moab the pot that I wash in,
15	OEB	Psalms	60	9	O to be brought to the fortified city!
15	OEB	Psalms	60	10	Have you not spurned us, O God?
15	OEB	Psalms	60	11	Grant us help from the foe,
15	OEB	Psalms	60	12	With God we shall yet do bravely:
15	OEB	Psalms	61	1	Hear my cry, O God,
15	OEB	Psalms	61	2	From the ends of the earth I call
15	OEB	Psalms	61	3	For you are a refuge to me,
15	OEB	Psalms	61	4	O to be guest in your tent forever,
15	OEB	Psalms	61	5	For you, O God, do hear my vows,
15	OEB	Psalms	61	6	Add many days to the life of the king;
15	OEB	Psalms	61	7	In the presence of God be he throned forever;
15	OEB	Psalms	61	8	And I will sing praise to your name forever,
15	OEB	Psalms	62	1	I wait alone in silence for God;
15	OEB	Psalms	62	2	Yes, he is my rock, my help, my retreat,
15	OEB	Psalms	62	3	How long will you, all of you, batter a man,
15	OEB	Psalms	62	4	From his height
15	OEB	Psalms	62	5	I wait alone in silence for God;
15	OEB	Psalms	62	6	Yes, he is my rock, my help, my retreat,
15	OEB	Psalms	62	7	On God rests my honor and safety,
15	OEB	Psalms	62	8	Trust in him, all you people assembled,
15	OEB	Psalms	62	9	The lowly are nought but a breath,
15	OEB	Psalms	62	10	Trust not in gain of extortion,
15	OEB	Psalms	62	11	One thing God has uttered,
15	OEB	Psalms	62	12	and to you, too, O LORD, belongs kindness;
15	OEB	Psalms	63	1	O God, my God, you, you do I seek:
15	OEB	Psalms	63	2	As I in the temple have seen you,
15	OEB	Psalms	63	3	for better than life is your kindness:
15	OEB	Psalms	63	4	So, while I live, I will bless you,
15	OEB	Psalms	63	5	As with marrow and fat am I feasted;
