Book	Chapter	Verse	Text
Psalms	94	23	He will bring back their sin upon them, for their wickedness he will destroy them; the LORD  our God will destroy them.
Psalms	95	1	Come! Let us ring out our joy to the LORD, let us merrily shout to our rock of salvation.
Psalms	95	2	Before his face let us come with thanks, with songs of praise let us shout to him.
Psalms	95	3	For the LORD  is a great God, king above all gods.
Psalms	95	4	In his hand are the depths of the earth, the heights of the mountains are his.
Psalms	95	5	The sea is his, for he made it: the dry land was formed by his hands.
Psalms	95	6	Come! Let us worship and bow on our knees to the LORD  our creator.
Psalms	95	7	For he is our God; and we are the people he tends, the sheep in his care.  If only you would heed his voice today:
Psalms	95	8	“Do not harden your hearts as at Meribah, or at Massah, that day in the desert,
Psalms	95	9	when your ancestors tempted and tried me, though they had seen my deeds.
Psalms	95	10	“For forty years I was filled with loathing for that generation, so I said: ‘A people with wandering hearts are they, and ignorant of my ways.’
Psalms	95	11	So I solemnly swore to them in my anger, that never would they enter my place of rest.”
Psalms	96	1	Sing to the LORD  a new song, sing to the LORD, all the earth.
Psalms	96	2	Sing to the LORD, bless his name, from day to day herald his victory.
Psalms	96	3	Tell his glory among the nations, his wonders among all peoples.
Psalms	96	4	For great is the LORD  and worthy all praise; held in awe, above all gods:
Psalms	96	5	for all the gods of the nations are idols, but the LORD  created the heavens.
Psalms	96	6	Before him are splendor and majesty, beauty and strength in his holy place.
Psalms	96	7	Ascribe to the LORD, you tribes of the nations, ascribe to the LORD  glory and strength.
Psalms	96	8	Ascribe to the LORD  the glory he manifests: bring you an offering, enter his courts.
Psalms	96	9	Bow to the LORD  in holy array: tremble before him, all the earth.
Psalms	96	10	Say to the nations, “The LORD  is king.” The world stands firm to be shaken no more. He will judge the peoples with equity.
Psalms	96	11	Let the heavens be glad and the earth rejoice, let the sea and its fulness thunder.
Psalms	96	12	Let the field, and all that is in it, exult; let the trees of the forest ring out their joy
Psalms	96	13	before the LORD : for he comes, he comes to judge the earth. He will judge the world with justice and the nations with faithfulness.
Psalms	97	1	The LORD  is king, let the earth rejoice: let her many isles be glad.
Psalms	97	2	Clouds and darkness are round about him, justice and right are the base of his throne.
Psalms	97	3	Fire goes before him, and blazes around his steps,
Psalms	97	4	his lightnings illumine the world: the earth quakes at the sight.
Psalms	97	5	Mountains melt like wax before the LORD  of all the earth.
Psalms	97	6	The heavens proclaim his justice, all nations behold his glory.
Psalms	97	7	Shamed are all image-worshippers, who make a boast of their idols. All the gods bow before him.
Psalms	97	8	Zion is glad at the tidings, the towns of Judah rejoice because of your judgments, LORD .
Psalms	97	9	For you are most high over all the earth, greatly exalted above all gods.
Psalms	97	10	The LORD  loves those who hate evil, he guards the lives of the faithful: from the hand of the wicked he saves them.
Psalms	97	11	Light arises for the righteous, and joy for the upright in heart.
Psalms	97	12	Rejoice in the LORD, you righteous: give thanks to his holy name.
Psalms	98	1	Sing a new song to the LORD, for he has done wonders; his right hand and holy arm have won him the victory.
Psalms	98	2	The LORD  has made his victory known, and revealed to the eyes of the nations his righteousness.
Psalms	98	3	Mindful he was of his kindness to Jacob, faithful he was to the house of Israel. All the ends of the earth have seen the victory of our God.
Psalms	98	4	Shout, all the earth, to the LORD : break into cries and music.
Psalms	98	5	Play on the lyre to the LORD, on the lyre and with loud melody.
Psalms	98	6	With trumpet and sound of horn, shout before the king.
Psalms	98	7	Let the sea and its fulness roar, the world and the dwellers upon it.
Psalms	98	8	Let the streams clap their hands, let the hills shout for gladness together
Psalms	98	9	before the LORD  for he comes, he comes to judge the earth. He will judge the world with justice and the nations with equity.
Psalms	99	1	The LORD  is king; let the nations tremble: he is throned upon cherubs; let earth quake.
Psalms	99	2	The LORD  is great in Zion, he is high over all the nations.
Psalms	99	3	Let them praise your great and terrible name. Holy is he.
Psalms	99	4	You are a king who loves justice, equity you have established: justice and right you have wrought for Jacob.
Psalms	99	5	Exalt the LORD  our God, bow down at his footstool. Holy is he.
Psalms	99	6	Among his priests were Moses and Aaron, Samuel among those who called on his name. They called to the LORD, and he gave them answer.
Psalms	99	7	He spoke to them in the pillar of cloud, they kept his commands and the statute he gave them.
Psalms	99	8	LORD  our God, you gave them answer. A God of forgiveness were you to them, who suffered their deeds to go unpunished.
Psalms	99	9	Exalt the LORD  our God; bow down at his holy mountain. For holy is the LORD  our God.
Psalms	100	1	Shout, all the earth, to the LORD .
Psalms	100	2	Serve the LORD  with gladness, approach him with ringing cries.
Psalms	100	3	Be sure that the LORD  alone is God. It is he who has made us, and his we are his people, the sheep of his pasture.
Psalms	100	4	Enter his gates with thanksgiving, his courts with praise. Give thanks to him, bless his name.
Psalms	100	5	For the LORD  is good, his love is forever, and to all ages endures his faithfulness.
Psalms	101	1	If kindness and justice I sing, making melody to you, LORD .
Psalms	101	2	I would look to the way that is blameless, and make it my own.  Within my own house I would walk with an innocent heart.
Psalms	101	3	I would never direct my eyes to a thing that is base.  The impulse to stray I abhor it shall not cling to me.
Psalms	101	4	Far from me be perverseness of heart, or kinship with evil.
Psalms	101	5	Who slanders their neighbor in secret, I bring them to silence: haughty looks and proud hearts I will not abide.
Psalms	101	6	I will favor the true in the land, they shall live in my court. Those who walk in a way that is blameless will be my attendant.
Psalms	101	7	No one will live in my house who practises guile. No one that speaks a lie will abide in my presence.
Psalms	101	8	Morn by morn I will wholly wipe out all the bad in the land, and cut off from the LORD ’s own city all workers of evil.
Psalms	102	1	Hear my prayer, O LORD ; let my cry for help come to you.
Psalms	102	2	Hide not your face from me in the day of my distress. Incline your ear to me: when I call, answer me speedily.
Psalms	102	3	For my days pass away like smoke: my bones are burned through as with fire.
Psalms	102	4	My heart is scorched, withered like grass; I forget to eat my bread.
Psalms	102	5	By reason of my loud groaning, my flesh clings to my bones.
Psalms	102	6	Like a desert-owl of the wilderness, like an owl among ruins am I.
Psalms	102	7	I make my sleepless lament like a bird on the house-top alone.
Psalms	102	8	All the day wild foes revile me, using my name for a curse.
Psalms	102	9	For ashes have been my bread, and tears have been mixed with my cup.
Psalms	102	10	Because of your passionate anger, you did raise me, then hurl me to the ground.
Psalms	102	11	My days come to an end, shadows lengthen, I wither like grass.
Psalms	102	12	But you, O LORD, are enthroned forever, your fame endures to all generations.
Psalms	102	13	You will arise and have pity on Zion; it’s time to be gracious; her hour has come.
Psalms	102	14	For even her stones are dear to your servants, even the dust of her ruins they look on with love.
Psalms	102	15	Then the nations will revere the name of the LORD and all the kings of the earth his glory,
Psalms	102	16	when the LORD  shall have built up Zion, and revealed himself in his glory,
Psalms	102	17	in response to the prayer of the destitute, whose prayer he will not despise.
Psalms	102	18	Let this be recorded for ages to come, that the LORD  may be praised by a people yet unborn.
Psalms	102	19	For he shall look down from his holy height, from the heavens the LORD  will gaze on the earth,
Psalms	102	20	to hear the groans of the prisoner, to free those who are doomed to die;
Psalms	102	21	that people may recount the LORD ’s fame in Zion, and the praise of him in Jerusalem,
Psalms	102	22	when the nations are gathered together, and the kingdoms, to worship the LORD .
Psalms	102	23	He has broken my strength on the way, he has shortened my days.
Psalms	102	24	I will say, “My God, take me not hence in the midst of my days.  “Your years endure age after age.
Psalms	102	25	Of old you have founded the earth, and the heavens are the work of your hands.
Psalms	102	26	They shall perish; but you do stand. They shall all wax old like a garment, and change as a robe you will change them.
Psalms	102	27	But you are the same, your years are endless.
Psalms	102	28	The children of your servants abide, evermore shall their seed be before you.”
Psalms	103	1	O my soul, bless the LORD ; and all that is in me, his holy name.
Psalms	103	2	O my soul, bless the LORD ; and forget not one of his benefits.
Psalms	103	3	He pardons all your sins, he heals all your diseases.
Psalms	103	4	He ransoms your life from the pit, he crowns you with kindness and pity.
Psalms	103	5	He gives you your heart’s desire, renewing your youth like the eagle’s.
